Year,Month,Total,Russian Federation,Germany,Sweden,United Kingdom,China and Hong Kong,France,United States,Japan,Netherlands,Estonia,Norway,Switzerland,Spain,Italy,Poland,Denmark,Afghanistan,Albania,Algeria,United Arab Emirates,Argentina,Australia,Bahrain,Belgium,Brazil,Bulgaria,Chile,Egypt,South Africa,Philippines,Georgia,Hong Kong,Indonesia,India,Iran,Ireland,Iceland,Israel,Austria,Canada,Kazakhstan,Kenya,China,Colombia,Democratic People'S Republic Of Korea,"Korea, Republic Of",Greece,Croatia,Kuwait,Cyprus,Latvia,Lebanon,Liechtenstein,Lithuania,Luxembourg,Malaysia,Malta,Morocco,Mexico,Nigeria,Pakistan,Peru,Portugal,Romania,Saudi Arabia,Sierra Leone,Singapore,Slovakia,Slovenia,"Taiwan, Province Of China",Tanzania,Thailand,Czech Republic,Turkey,Ukraine,Hungary,Uruguay,New Zealand,Belarus,Venezuela,Vietnam,Other
2016,Aug,717104,80693,79862,79597,31771,38411,19996,29726,27941,16459,19515,19034,17948,21515,28649,9187,10843,34,17,42,964,1712,6423,231,5157,2318,565,231,272,297,421,429,2489,511,4090,1178,2655,1224,4258,7316,5946,261,60,35922,232,100,7076,1216,598,237,606,4885,175,69,2725,769,686,209,67,1107,128,130,111,3554,1944,659,38,804,919,686,2126,158,10342,3535,2822,8004,2230,120,729,961,123,222,39832
2016,Sep,449165,39508,32256,47123,20624,25966,8631,22675,25975,9069,15628,13264,7114,7791,7190,8301,9903,50,220,94,524,489,4593,56,3567,2081,563,221,345,439,276,406,2161,558,4540,721,2493,1685,1316,3910,3378,261,72,23805,198,62,3471,931,437,217,95,4611,75,23,3879,514,526,134,205,728,72,165,143,2269,1529,201,48,1547,1202,478,1389,76,18224,2902,2614,774,1287,451,494,298,241,566,36247
2016,Oct,334120,34347,25155,31926,17514,17646,8000,13814,16405,8033,15389,11210,4682,5277,6400,7674,8466,23,56,62,452,294,2793,39,3046,1185,484,285,194,312,535,305,2470,480,3627,531,1349,825,727,2801,2080,655,36,15176,168,195,2816,1062,823,54,159,4932,86,35,3037,355,519,100,74,498,70,94,63,2012,1806,193,35,1936,748,466,1077,46,1354,2206,1584,824,1271,88,210,420,66,279,29599
2016,Nov,378436,53617,28940,33760,23517,14650,9953,14727,14736,8260,15814,14504,7038,6459,8668,6828,7828,46,141,60,640,329,3381,14,3279,967,744,186,228,448,715,105,3992,411,4271,184,1447,790,642,4018,4132,1951,90,10658,61,136,2785,697,410,34,120,3666,99,89,3015,407,709,66,49,560,80,116,103,1446,1450,194,56,3858,1116,685,1122,91,977,3074,1676,2228,1093,73,190,1390,136,511,30700
2016,Dec,688023,69618,32783,22494,185503,32171,39603,12649,17420,13411,14043,7565,10422,22143,16054,6150,4723,76,72,73,1465,299,9961,31,4865,1141,459,205,252,812,1071,89,8292,4359,4929,362,5415,319,843,2612,2117,482,37,23879,171,153,3423,2267,599,73,156,6333,180,4,3142,890,2607,416,62,910,57,80,43,2482,2378,246,146,24174,614,638,1570,24,1775,1794,2248,5557,1426,25,390,966,34,296,38405
2017,Jan,661675,155208,41678,24732,62243,35474,42449,11978,16228,35660,17530,8352,17672,10445,13372,6827,6039,55,43,24,598,390,6701,6,6738,1198,568,189,191,555,452,515,6695,1023,5819,261,1171,314,940,4746,1781,447,75,28779,117,67,3081,1914,870,99,174,5402,172,41,5432,254,1023,212,95,472,50,119,44,1215,1430,220,41,5209,568,495,3967,27,2038,2025,5300,8715,840,38,559,776,32,102,32279
2017,Feb,591486,56068,52423,26985,60955,29634,47511,13273,20169,37718,19074,16100,19506,8560,9782,8012,7046,17,50,25,478,421,4836,9,9452,1265,743,136,196,340,587,292,4476,851,4870,293,1953,491,17487,11055,2016,357,45,25158,92,72,2195,884,1348,125,144,3505,97,47,3619,996,1724,108,42,1104,251,45,20,1526,1397,169,13,5141,694,745,4017,30,2069,2873,3024,1081,1469,268,261,461,65,143,28907
2017,Mar,554297,53938,51020,39420,34543,20950,36617,18066,23467,24437,18909,21827,13395,11017,11892,10206,9133,69,47,57,975,320,3797,8,9011,1328,899,214,223,714,1421,283,3630,2064,5042,334,1834,609,21270,6405,2978,609,59,17320,129,158,2038,1507,2298,82,121,7134,112,78,3013,493,1396,112,74,657,58,98,46,1490,2166,256,74,4329,1165,992,2730,19,2874,3359,1885,1411,1732,33,363,684,32,109,28633
2017,Apr,370991,43625,28639,39464,23046,13534,10801,12205,9342,9598,14287,20269,6827,10829,7418,7888,7934,59,87,63,533,289,2929,7,3988,942,519,273,234,391,631,152,2136,881,5349,252,1360,882,1608,3305,2383,457,72,11398,82,65,1775,1003,3301,30,128,4347,56,55,2656,545,516,207,72,813,55,176,61,1791,1938,391,69,890,1026,503,997,36,4204,3326,1795,759,1263,19,272,214,61,161,28447
2017,May,452148,49436,35352,51522,26002,22604,13019,24869,14598,11010,15698,11525,7641,6975,7499,10254,10109,34,80,30,753,565,5269,27,4297,1876,528,321,204,533,373,305,1592,949,9003,482,1553,1146,1047,4009,4559,512,132,21012,169,71,3785,1449,4072,128,289,5567,62,138,6328,574,998,154,136,719,379,143,111,1622,1746,897,35,1283,740,1233,1065,43,1496,2893,2048,961,1658,94,759,271,53,146,28529
2017,Jun,659037,56886,83547,60503,34934,39796,16943,36590,18966,17623,16380,16439,16157,12422,13299,11933,13206,55,125,60,689,2261,8862,26,5218,3547,901,780,332,1096,642,423,2838,1774,9717,856,2376,1682,1913,7054,5298,206,141,36958,395,241,6269,2636,5013,81,361,4593,124,155,5084,447,1408,202,144,1488,213,218,152,2967,2674,1201,65,1721,998,864,2571,43,1489,4021,3094,2643,1889,161,804,359,59,476,40260
2017,Jul,859129,89230,94935,125734,34237,43323,20478,36086,25923,21025,25265,37006,34964,16084,17734,12769,13740,39,70,100,1181,2804,10113,34,8696,3983,395,324,356,538,622,336,3915,623,6669,453,2507,1503,2933,10250,5400,651,116,39408,374,166,7050,1404,4970,383,243,4241,117,52,4822,930,812,185,76,1092,94,160,226,2592,2397,1459,55,1247,2197,849,3227,44,6556,4446,2863,1872,2198,78,977,323,78,345,45377
2017,Aug,818381,90718,95526,76918,40837,44911,23608,40855,31456,20867,21237,19263,19628,24784,29488,12718,11816,52,92,231,1283,3147,9236,104,5738,3115,709,656,349,575,559,489,3904,456,6176,1400,2435,2236,4953,7438,7800,339,84,41007,345,221,9022,1524,4394,625,295,5267,270,56,3758,972,994,307,187,881,31,250,243,3264,2443,2173,53,1915,1033,1545,2878,145,7221,3982,3020,3780,2715,222,993,643,90,505,40926
2017,Sep,521924,43532,42149,52251,25897,33345,10378,27584,28466,10356,16752,13000,7803,10184,7968,11253,10808,42,117,85,543,1319,6347,103,4018,2697,1013,466,315,780,616,219,3308,510,6315,534,2216,6629,2118,4559,3801,362,147,30037,325,196,5261,2139,4066,62,262,4264,101,48,4050,516,1509,182,119,795,48,95,116,2715,1678,779,47,1916,792,1602,1426,432,9623,3203,1386,1411,1946,380,604,373,36,384,36095
2017,Oct,388939,39935,29420,37713,20530,21063,8961,15316,17929,9826,17351,11803,5390,8428,7041,9199,8836,25,43,23,431,565,3944,14,3058,1606,1232,412,410,403,438,399,3262,493,6429,757,1483,1339,969,3733,2557,476,84,17801,273,65,4413,791,3045,138,169,4524,81,47,4125,424,1459,110,47,430,63,214,78,1686,2597,344,28,1948,893,505,1723,132,1586,2249,1866,903,1281,77,416,369,34,421,28258
2017,Nov,452162,59851,32435,35089,29453,19564,11032,16112,15425,10071,18914,16313,7817,10238,11321,9010,9260,12,53,38,627,278,5953,4,4145,1567,614,222,256,561,1434,238,3890,742,6944,587,2048,1565,855,5145,5063,1379,109,15674,219,119,3373,992,2406,34,191,4084,74,150,3475,507,1331,217,151,751,58,107,107,1515,2434,514,79,3913,1274,1073,1189,70,1043,4575,1683,3451,1864,50,392,1677,33,334,34745
2017,Dec,774418,83271,35867,27008,193137,37555,38272,15789,16309,19214,18107,7456,10650,32395,18785,6805,5653,20,81,47,1815,251,14615,131,6093,1525,649,174,260,1135,1431,164,8904,3160,6301,215,7808,506,1401,3070,2109,471,79,28651,257,110,3343,2161,2298,100,245,5848,158,34,4918,1201,4861,517,91,915,93,79,144,2033,4861,355,131,25452,530,680,2283,8,2882,1854,2992,4725,1765,12,614,1203,71,465,36790
2018,Jan,702690,165639,42954,27677,64682,31307,49555,14537,15152,42251,18130,8624,20001,12114,13017,8232,7816,35,75,79,717,411,9492,10,9020,1935,733,156,227,684,394,228,4718,1481,6994,325,1904,725,1361,4008,2014,596,13,26589,206,58,3581,1726,362,91,209,5217,158,20,3169,652,1339,243,90,440,58,71,128,1339,2722,466,29,4606,797,462,3110,28,2642,2344,7066,7835,1316,118,586,1032,27,128,31607
2018,Feb,650080,47222,56792,25020,63082,51146,53480,14130,19671,42188,20206,11736,20731,11610,11503,8485,7121,8,77,34,635,502,4883,14,13008,1826,535,465,251,424,766,712,6985,504,4658,373,2081,730,13316,9361,1960,379,39,44161,173,60,2892,1010,650,73,80,3308,138,48,2916,1373,2302,82,153,606,119,101,59,1987,4640,202,27,3861,897,387,4855,23,2007,3166,2020,1651,1591,101,351,350,13,75,32923
2018,Mar,599354,67929,56680,33217,37986,25099,42629,17840,14300,33276,16322,17117,14981,17237,12233,9592,8608,41,103,98,921,369,3947,44,8180,1187,784,306,292,856,1314,189,5464,1679,6839,469,1799,614,18877,4981,2673,394,111,19635,112,44,2166,1063,765,94,164,5898,177,95,3403,452,2338,110,121,602,98,135,48,2215,5599,324,73,6032,831,1088,3564,46,4744,3330,2338,1409,2121,130,247,475,32,117,39542
2018,Apr,384236,49164,30441,39106,24193,15608,9823,13010,7324,9629,13793,18724,6013,9204,7632,8410,7171,17,90,40,474,423,3416,23,5092,1069,392,382,376,482,832,173,2554,526,5109,213,1503,1387,2436,3519,2391,97,153,13054,210,19,2644,1087,530,139,333,3855,82,19,2711,394,969,144,77,439,125,189,78,2409,5095,287,19,1020,844,583,1058,19,4673,2861,2188,1173,1807,97,286,710,44,201,29350
2018,May,429979,37358,36694,47172,23800,20408,10497,26384,14019,9837,14161,14902,6570,6989,7719,8144,8910,43,75,25,483,883,5382,27,4215,1790,644,895,303,437,583,500,1951,550,9503,585,1728,2134,1209,4070,3448,406,108,18457,207,93,6609,1145,886,10,140,4991,66,51,3771,476,931,146,79,592,120,157,144,2860,4515,167,27,1552,856,646,854,42,1286,3168,1685,1178,1836,109,611,352,27,322,33274
2018,Jun,617647,57546,75067,55960,27617,31416,15572,38447,17401,17051,16521,18320,16515,10177,11299,8940,11822,38,126,45,643,3480,10028,39,5250,4511,603,631,441,607,878,355,3238,1263,9608,568,2320,1996,1565,6805,5108,247,120,28178,527,84,7336,1605,729,176,436,4095,119,45,4238,499,1208,121,237,2147,33,203,432,2590,4624,736,90,1884,1255,1194,2308,85,1725,3635,1994,1511,2022,322,810,493,112,453,47172
2018,Jul,839006,86960,94997,115567,32989,38909,21710,39986,22844,19276,24260,36736,33270,18015,18040,10575,13480,65,65,239,1107,2574,12308,36,8469,3613,1038,410,409,694,613,465,3749,270,6174,576,3431,2268,3604,10837,5216,173,494,35160,624,275,9176,1804,730,442,384,4482,176,140,3499,758,904,336,137,1376,63,181,279,3472,2992,1135,91,1158,2278,1576,2721,76,4959,5134,4025,4083,2903,199,969,725,98,665,42310
2018,Aug,799847,92159,88754,74581,34416,45134,23729,36310,29144,20858,23974,18207,18269,27476,30658,10014,10188,227,75,153,1165,2327,9716,115,6774,2561,617,481,417,868,494,346,3420,483,7230,909,2064,1333,6365,8763,5641,281,156,41714,314,136,9777,1492,751,458,400,5082,141,47,4191,1058,1042,310,255,781,176,236,170,3984,2618,834,34,1143,1615,1121,1920,83,9118,4776,3282,4137,2303,198,938,766,34,393,45167
2018,Sep,499882,42756,39180,45982,23809,35854,9787,27577,23627,11353,19206,13498,7335,8783,9373,8907,9796,56,73,28,604,923,6612,36,5389,2993,807,579,380,722,468,128,2678,1018,6263,591,1801,1848,1689,4257,3785,336,123,33176,350,72,4030,1497,1415,166,242,5132,93,58,3824,431,1395,112,235,744,85,204,184,2661,2531,368,105,1589,1305,576,1577,158,11087,3884,1561,1235,1984,331,542,622,19,694,32598
2018,Oct,410091,43198,31452,36814,20284,22705,8592,20726,16112,9922,18216,11809,5584,7564,8506,8777,8331,56,95,106,591,375,5517,38,6127,1846,719,285,422,687,610,522,3049,887,5177,406,2031,928,773,4241,3478,1072,192,19656,444,35,3801,1414,877,91,132,4966,66,37,3807,465,1083,298,185,437,148,176,111,2874,2157,193,89,1573,1108,620,1457,57,1788,2944,1068,1267,1595,90,407,674,81,388,32610
2018,Nov,463354,61235,33924,33334,32892,25360,10577,19113,18418,8693,18514,15021,6876,9787,11957,8377,7966,23,60,85,1230,320,4613,108,5748,1614,769,163,412,520,940,246,4468,859,6235,315,3047,874,631,5546,3405,1125,69,20892,164,74,2949,1186,1067,52,188,3472,129,61,2929,377,1822,214,198,500,91,124,122,3384,1961,461,57,5284,1212,1129,1093,97,1598,3738,1374,3988,2327,168,370,2086,57,199,30691
2018,Dec,831080,75085,41514,25597,207284,41711,43481,20767,17734,22126,19084,8371,11903,36951,18108,6892,6522,104,53,46,3391,323,18144,111,7669,1691,1302,239,241,1469,1284,304,9837,4829,6890,275,11071,899,1536,3909,2592,900,74,31874,232,45,4950,3027,587,161,282,7519,229,70,4025,834,5305,1589,295,785,162,174,90,3059,3021,459,79,26351,677,693,2735,50,2977,2108,2551,5026,2069,84,903,1793,26,279,31592
2019,Jan,721351,147356,46490,24818,65093,43771,56024,16802,14241,39017,18344,9317,19126,13387,14092,7888,7258,32,43,23,1580,405,9192,29,10019,2014,731,403,186,731,646,443,5062,2068,6258,231,1491,612,1073,5803,2193,1106,63,38709,202,191,3629,2240,479,150,257,5573,220,31,3167,849,1554,478,119,607,44,179,81,1689,1497,631,22,4174,870,747,2872,19,2464,2809,5095,8864,1994,129,645,875,51,161,31523
2019,Feb,657824,38890,63271,24671,62512,54196,62234,16225,17968,45544,20761,8998,20774,9077,10678,7168,7440,20,30,63,1330,356,5276,39,12597,1134,457,269,221,619,704,318,6850,1542,5898,152,2347,431,13113,9767,2125,305,36,47346,249,196,2657,838,514,340,160,3195,76,36,2662,1821,2787,314,133,775,96,103,97,1427,1086,165,26,4757,973,480,5343,42,2291,3202,1960,1003,1822,158,225,324,45,272,31422
2019,Mar,592883,62477,57430,32578,36151,25764,43686,21725,16105,35965,18625,15894,15167,12798,11883,9976,9113,126,113,56,1467,559,5125,37,11913,1694,571,319,179,1228,1511,367,4881,3726,7981,196,1838,765,18130,5339,3104,430,75,20883,228,19,2466,1118,399,141,205,5381,130,138,2535,642,2928,499,297,711,73,142,262,2266,2366,248,38,5318,1123,495,3721,48,5180,3985,1904,1014,2079,91,324,224,73,180,25942
2019,Apr,373077,41298,27726,38079,20471,17053,13399,17872,10920,9769,16020,17852,7166,8967,7734,6241,7463,30,145,105,1932,427,4136,126,4438,1355,530,583,167,566,696,172,2913,759,6450,280,1495,1362,4781,3240,3819,408,46,14140,222,129,2401,1325,658,77,222,3698,153,40,2417,367,975,420,138,432,56,81,103,2714,1133,474,46,1236,1056,415,1278,14,3715,3371,1202,1004,1368,153,467,414,130,147,15695
2019,May,492187,64945,38868,46370,25645,26841,15546,38364,14389,11641,20491,13853,7066,8633,8964,10644,11903,49,114,30,762,619,6553,4,4839,2364,680,529,195,692,497,314,2431,627,9405,366,1911,2529,1474,4737,4394,396,88,24410,231,167,4351,1377,874,37,440,5021,75,164,3522,580,853,288,87,542,54,121,46,4116,1439,125,38,1307,1550,881,1215,42,1227,3506,1647,1493,1481,150,447,491,46,308,16676
2019,Jun,646731,54656,83306,58476,27841,38266,17517,38580,19924,19519,20651,18570,16541,11741,12438,10260,13714,87,120,156,1027,1772,9190,38,5817,3065,1117,579,492,681,958,717,3791,1709,11131,258,2617,2671,2010,8626,6313,229,69,34475,477,30,6810,1619,842,81,205,4914,113,53,4594,694,1119,322,217,925,46,244,184,4576,2572,503,34,2074,1413,902,1902,64,1697,4434,2414,2299,2203,284,831,326,84,544,32371
2019,Jul,835227,88833,97794,121560,27056,40973,20802,34979,22803,20903,24519,37087,29457,16761,20534,9221,13122,164,41,47,2219,1572,9662,133,8551,4217,850,1356,375,645,827,315,4056,543,7436,363,2494,2258,4239,10101,6209,244,162,36917,842,32,6823,1934,911,276,277,4771,40,89,4013,1344,985,478,152,1869,63,157,435,4007,1970,1075,108,1292,1220,853,2238,37,12581,6259,1796,3106,2292,700,834,580,26,713,35649
2019,Aug,839706,99936,89205,75152,35858,54055,25806,36326,30351,21889,24182,17705,18367,28131,35209,11916,10831,56,224,101,2880,1718,8796,261,7151,3397,818,1199,363,981,794,421,4086,973,8640,628,2837,1414,5731,9186,5156,342,147,49969,431,66,8445,2860,715,871,782,6225,412,81,5704,1078,1100,676,286,1452,122,211,421,5290,2790,987,51,1452,1437,1072,2033,64,10628,6823,2237,4531,3038,439,892,486,82,610,29638
2019,Sep,552167,41727,42235,44684,26736,35956,13028,29042,25552,14629,19515,13739,9039,11468,13199,10811,10285,66,172,96,848,939,7772,34,7059,3176,1165,1137,347,784,1043,304,3071,625,9028,364,2440,1253,2071,5655,4569,205,81,32885,650,284,4671,1932,1337,109,410,5786,144,53,4655,920,1347,411,231,935,241,185,143,4154,2784,448,49,2009,1412,888,1945,70,21305,5933,2264,1529,2699,283,845,497,94,1175,28506
2019,Oct,463281,46261,34951,37413,22406,27360,12576,19743,18174,10854,20614,13407,5942,9233,12308,7301,9879,100,155,89,1244,739,5148,37,6461,2756,1357,876,384,954,6189,225,3647,4203,9132,579,2591,1746,1529,4741,3451,347,159,23713,485,193,3908,1985,860,88,406,5555,135,110,4715,582,1976,435,294,1726,127,169,349,3701,2851,474,83,1574,1456,1084,1604,55,3052,4882,1655,1886,2635,510,664,564,125,1008,18346
2019,Nov,482435,60843,35995,32587,28198,25669,12935,19320,14230,9781,19605,16038,6244,10603,15119,6861,8581,63,213,214,1252,263,5618,79,5192,1728,985,429,423,589,9203,302,4575,3739,11158,438,2474,995,936,5394,3659,1016,124,21094,350,116,5698,1697,1027,186,381,4370,108,226,3975,693,1833,330,166,648,137,160,333,3756,2700,322,106,4945,1499,1234,1358,60,1137,5409,1969,3568,2885,302,295,2884,153,353,20302
2019,Dec,840161,73666,44710,22065,191327,51129,48194,20140,20355,22711,19780,7478,11163,33048,18124,6205,6285,122,95,111,3368,358,18058,106,9704,1756,1318,368,228,1495,1422,268,11255,5430,9869,533,11523,640,1079,3555,2434,883,48,39874,542,103,3988,3600,667,243,301,7099,148,71,4897,1280,5034,743,174,913,96,106,143,3552,2966,181,25,22535,810,956,3051,24,3876,3563,3874,5984,2344,140,1093,1636,106,570,30447
2020,Jan,773632,165221,46959,24936,61030,59886,53185,18785,16935,44277,17605,6935,17732,11481,14936,5237,6788,49,48,62,1140,513,9938,44,12839,2153,712,787,264,581,715,347,6654,1714,7930,373,1993,568,958,5289,2229,848,48,53232,379,77,4626,2170,770,358,311,4448,135,59,2533,776,2003,371,117,687,61,64,182,3746,1719,625,20,5079,893,560,4474,10,2432,3184,6131,9369,1369,98,670,1310,9,135,27716
2020,Feb,629736,50476,70981,23342,65719,19141,62140,22303,21345,49861,23192,9419,19706,11043,13096,6513,7674,49,60,26,1598,316,5480,10,16506,2070,668,579,299,523,970,302,5147,1868,7103,429,2713,771,13081,8253,2131,467,82,13994,197,75,3246,1232,696,641,203,3697,99,77,2307,2351,2739,357,118,944,115,103,88,2819,1544,355,25,5007,788,483,3323,38,2424,2597,2776,1490,2237,175,397,588,49,395,21495
2020,Mar,271445,24817,35145,10757,16389,6014,26706,9602,7443,19461,9551,5130,7019,5925,4395,3572,3464,30,56,9,736,138,3013,37,5875,749,601,236,203,326,401,149,2144,818,3771,346,1261,357,8142,3270,1494,238,39,3870,128,25,744,574,316,149,117,2873,118,12,1163,338,1271,70,227,649,58,28,84,1203,842,267,53,3211,314,475,1110,5,1732,1362,1098,1095,1059,51,308,343,13,45,14216
2020,Apr,17133,675,1333,468,489,333,466,604,249,235,4253,164,118,495,423,362,399,2,1,0,1,0,37,0,120,17,217,0,0,24,90,2,1,0,464,119,75,0,0,37,40,0,0,332,1,0,80,24,104,0,40,957,0,0,326,2,92,0,107,0,1,2,39,255,114,0,0,0,71,32,13,0,0,42,64,516,69,0,44,1,64,2,1426
2020,May,19843,799,2069,1911,438,304,535,1121,267,380,4014,269,175,572,282,439,714,0,0,0,0,2,113,0,93,26,317,0,62,4,114,0,13,6,357,70,67,4,0,133,54,1,0,291,0,0,13,37,193,0,37,547,0,0,344,12,92,2,44,1,1,0,9,310,170,9,0,5,109,42,1,0,7,55,182,441,52,0,37,0,0,4,1071
2020,Jun,51373,1234,3908,2786,1604,449,1147,3275,263,1276,9753,4187,537,923,1021,1121,1187,55,8,0,32,6,73,0,255,39,326,5,69,28,231,10,64,17,474,92,221,36,17,419,143,5,9,385,1,0,40,67,93,0,43,2150,0,2,732,111,94,16,6,24,3,17,30,428,369,35,0,42,506,64,8,0,113,127,152,843,97,26,38,17,9,17,7363
2020,Jul,142980,1787,18889,7131,3862,1109,2308,5810,684,3879,17677,34320,6128,2696,2404,2040,3954,20,37,19,220,8,163,0,1249,41,386,18,44,30,468,50,436,17,587,116,433,182,20,1961,400,38,69,673,46,30,164,340,192,0,74,3230,18,85,1948,351,74,119,16,52,12,26,4,523,990,32,13,25,292,229,22,0,135,376,76,1705,304,16,83,18,7,75,8915
2020,Aug,150071,2660,33581,6670,5099,1135,2750,5916,915,4554,22529,9461,2995,1784,5742,3421,3335,13,2,9,214,29,236,0,1616,81,370,43,57,41,319,76,434,44,451,230,1080,136,141,1414,359,47,16,701,53,0,205,326,424,0,198,5935,30,6,2803,310,411,127,36,66,60,39,8,435,806,46,2,100,496,127,61,0,3122,499,103,1575,924,17,58,89,35,65,9768
2020,Sep,93380,1796,8892,7092,3294,1176,1925,3189,812,1633,13952,1540,1002,1590,2855,4704,1503,17,47,4,43,19,107,0,465,83,427,48,38,8,257,23,453,12,438,94,421,60,85,831,372,31,7,723,12,0,203,251,1767,6,88,3565,9,8,1931,143,302,51,36,65,29,14,16,1452,889,34,3,100,1025,199,65,1,10547,639,304,1278,250,7,47,62,14,10,5890
2020,Oct,81383,1630,6930,6681,2940,1144,1971,3195,955,1868,10655,714,828,1557,2652,6692,1632,42,32,1,16,38,137,0,419,191,878,15,131,6,405,58,419,97,398,135,513,104,110,921,223,6,24,725,160,2,265,445,676,0,47,1545,27,1,1797,98,1,59,28,26,36,57,103,1944,858,2,2,81,723,450,4,0,5930,1129,576,845,181,0,69,57,0,20,5051
2020,Nov,87843,4369,10476,5372,3796,1036,2232,3954,1843,1480,10303,1315,1166,1581,2480,5856,1713,20,42,52,38,72,280,0,497,143,1006,4,174,10,283,214,415,225,612,47,396,114,208,1519,920,264,53,621,475,14,284,340,251,0,84,1078,1,1,2373,186,4,20,22,34,139,71,262,1144,636,7,10,39,693,688,15,0,52,1637,627,3441,139,8,88,625,18,21,5115
2020,Dec,65390,2484,7021,5063,3681,1146,2155,3898,1175,1758,8487,650,1056,1373,1403,2877,1221,9,73,25,105,52,545,3,929,152,588,8,109,96,334,26,416,79,734,124,293,25,84,1069,614,340,126,730,174,1,274,156,102,0,24,974,2,10,864,315,13,88,14,52,39,111,51,635,460,46,11,31,344,387,16,1,80,1014,430,971,124,17,45,679,3,100,3596
2021,Jan,52850,1749,6059,4326,1629,929,1904,2684,1207,2139,9643,700,670,1078,1222,2226,1185,21,91,3,89,15,520,0,492,230,394,3,3,57,408,3,412,15,485,103,143,28,8,796,468,33,44,517,31,1,161,118,191,0,4,522,12,1,733,246,10,145,44,119,28,26,23,551,256,4,1,26,204,481,6,0,35,258,136,311,196,0,58,298,14,71,2798
2021,Feb,59243,2059,8700,3639,2387,580,2511,2834,1463,2310,7445,974,687,1498,2471,2497,1540,29,56,22,46,19,443,0,531,231,471,69,10,72,296,30,62,15,416,158,205,33,37,1114,646,273,6,518,31,0,200,120,18,0,15,870,2,55,755,324,0,44,33,55,28,13,2,650,348,17,0,19,236,571,2,0,14,1067,389,333,172,0,41,195,0,62,3159
2021,Mar,47679,1913,8701,2952,1458,562,1937,1577,924,1874,6399,431,434,1349,1327,1118,1232,17,34,2,90,22,283,0,393,222,541,25,290,69,235,58,10,23,579,168,190,11,125,511,472,10,19,552,6,7,305,130,64,0,37,591,0,4,786,251,2,72,95,18,26,18,7,499,284,26,0,29,111,115,34,1,19,834,189,620,118,20,50,131,0,71,2970
2021,Apr,53515,1195,5224,4743,1749,428,1368,1634,603,2181,7998,750,642,950,1930,3438,1445,14,31,0,76,13,296,0,701,216,784,5,82,31,319,37,0,9,521,109,75,61,159,552,290,123,2,428,12,6,302,109,171,19,6,1258,1,0,1000,163,13,71,203,26,17,0,6,325,678,6,0,3,780,131,1,6,15,642,347,2035,432,16,11,72,15,10,3395
2021,May,72159,1205,9036,7441,2128,504,1450,4111,559,1936,9576,635,648,1706,1992,6547,1552,8,39,2,80,9,237,0,429,214,730,14,25,40,345,19,24,30,1046,60,97,29,228,844,233,208,0,480,6,1,148,130,347,0,44,1624,1,0,1804,160,42,37,98,97,20,0,4,264,1005,3,37,12,1488,96,6,14,47,814,301,1834,399,12,14,44,0,15,4695
2021,Jun,80804,1913,11224,7835,2125,639,1845,9358,525,2423,10484,1773,1295,1864,2194,2783,2215,27,22,13,177,22,241,0,960,115,377,22,17,133,395,27,115,35,701,197,165,135,414,1371,384,19,13,524,8,0,224,180,96,0,43,1340,18,17,1213,198,2,64,46,75,8,26,9,301,541,41,4,55,329,138,36,1,82,870,328,889,346,25,10,91,13,44,5977
2021,Jul,187547,3470,30554,25017,5183,2146,4720,8784,787,6050,16044,9939,9065,5571,4257,4711,3905,54,30,42,387,120,503,12,2604,220,662,67,22,153,757,65,310,12,1000,116,593,415,912,2796,604,22,63,1836,86,12,185,550,97,0,102,2433,38,10,2135,625,6,212,64,152,31,51,37,398,1524,115,4,88,344,342,63,0,3374,1537,422,1412,754,30,7,83,15,150,15479
2021,Aug,263343,4042,52460,31211,7883,1801,11795,11390,927,12008,20066,5734,10771,9170,10890,6578,6012,47,69,41,485,33,483,24,4056,320,1002,94,45,170,332,129,664,37,860,103,1246,952,2486,5007,929,30,88,1137,160,3,366,1428,356,26,597,3411,32,43,2810,865,132,368,40,203,75,33,15,2126,2818,201,15,125,580,577,100,4,3535,2409,1010,3535,1518,80,74,272,9,112,9673
2021,Sep,206434,3701,30521,23674,7410,2404,6142,9643,1096,8009,18219,4352,5791,6232,5945,5597,5002,22,157,56,194,136,307,2,3298,525,841,112,155,252,412,156,800,392,1222,334,862,470,1544,3487,956,244,34,1604,155,1,638,670,262,117,123,3427,30,28,2815,332,525,298,23,187,21,58,58,1406,1799,144,28,159,660,378,331,11,12103,1794,1034,2325,784,41,55,197,13,517,10575
2021,Oct,202086,4218,24420,20843,9438,2146,7627,10102,1385,7310,18827,6724,4678,8579,6829,5004,6072,46,174,127,444,94,466,6,3166,1098,984,86,85,180,1346,84,799,669,1989,358,1109,733,1194,3095,1726,30,16,1347,157,3,998,892,981,85,154,5162,31,24,2893,422,715,135,49,318,54,42,92,1842,2155,122,7,170,784,542,116,11,1098,2112,908,1301,892,33,15,229,8,80,10801
2021,Nov,281133,7917,29846,23306,28147,2700,12789,15036,2874,6933,18949,9935,5553,10462,11364,9745,6992,54,380,82,1040,158,1275,12,4454,1670,1167,125,236,420,2713,313,711,1132,2748,444,1601,626,1040,3950,2340,1430,48,1989,323,14,1512,1193,585,184,137,3904,52,88,2718,597,717,133,67,1132,121,36,138,1733,2779,232,11,709,1351,717,143,72,293,2772,1481,3403,1512,41,64,736,53,63,14611
